filename,width,height,class,xmin,ymin,xmax,ymax
img519.jpg,2592,4608,leaf,183,1349,1238,1879
img519.jpg,2592,4608,leaf,28,2184,1298,2834
img519.jpg,2592,4608,leaf,1463,2094,2338,2954
img519.jpg,2592,4608,leaf,1308,1429,2523,2084
img519.jpg,2592,4608,leaf,1353,799,2358,1474
img519.jpg,2592,4608,leaf,98,2799,1223,3609
img519.jpg,2592,4608,leaf,1483,3419,2029,4608
img519.jpg,2592,4608,leaf,1668,2989,2592,3538
img517.jpg,800,357,leaf,24,97,76,169
img520.jpg,283,424,leaf,25,199,110,353
img520.jpg,283,424,leaf,134,183,220,325
img520.jpg,283,424,leaf,225,216,258,356
img520.jpg,283,424,leaf,164,81,260,148
img520.jpg,283,424,leaf,96,131,263,186
img523.jpg,1300,957,leaf,105,169,213,263
img523.jpg,1300,957,leaf,121,75,187,159
img523.jpg,1300,957,leaf,516,275,601,367
img523.jpg,1300,957,leaf,731,352,822,444
img523.jpg,1300,957,leaf,947,375,1012,447
img523.jpg,1300,957,leaf,1071,333,1112,398
img526.jpg,275,183,leaf,62,142,89,178
img526.jpg,275,183,leaf,173,74,208,112
img526.jpg,275,183,leaf,209,80,244,111
img524.jpg,300,168,leaf,82,7,218,151
img528.jpg,275,183,leaf,173,9,201,71
img528.jpg,275,183,leaf,31,98,92,138
img528.jpg,275,183,leaf,97,71,152,108
img528.jpg,275,183,leaf,100,118,128,160
img525.jpg,276,182,leaf,72,36,121,144
img525.jpg,276,182,leaf,125,48,158,164
img525.jpg,276,182,leaf,159,87,188,171
img532.jpg,284,177,leaf,135,16,204,85
img532.jpg,284,177,leaf,164,65,223,118
img532.jpg,284,177,leaf,159,110,215,169
img529.jpg,275,183,leaf,88,39,174,172
img527.jpg,275,183,leaf,1,101,125,161
img527.jpg,275,183,leaf,78,39,203,99
img530.jpg,297,170,leaf,181,60,248,135
img530.jpg,297,170,leaf,34,1,133,49
img530.jpg,297,170,leaf,75,50,148,144
img530.jpg,297,170,leaf,147,12,200,69
img531.jpg,262,192,leaf,89,50,136,96
img531.jpg,262,192,leaf,162,47,204,92
img531.jpg,262,192,leaf,205,132,240,175
img533.jpg,275,183,leaf,38,55,85,151
img533.jpg,275,183,leaf,87,39,173,173
img533.jpg,275,183,leaf,152,29,196,132
img590.jpg,284,177,leaf,77,1,188,55
img590.jpg,284,177,leaf,2,49,77,132
img590.jpg,284,177,leaf,123,56,265,105
img590.jpg,284,177,leaf,101,135,184,171
img590.jpg,284,177,leaf,4,2,78,49
img537.jpg,266,189,leaf,113,57,148,144
img537.jpg,266,189,leaf,179,28,211,88
img537.jpg,266,189,leaf,145,55,185,139
img539.jpg,284,177,leaf,81,1,188,55
img539.jpg,284,177,leaf,128,41,264,103
img539.jpg,284,177,leaf,4,2,81,71
img538.jpg,275,183,leaf,151,117,171,131
img538.jpg,275,183,leaf,224,10,261,35
img535.jpg,259,194,leaf,102,107,177,177
img535.jpg,259,194,leaf,162,43,224,97
img536.jpg,275,183,leaf,62,87,96,164
img536.jpg,275,183,leaf,97,70,123,137
img536.jpg,275,183,leaf,137,119,171,177
img536.jpg,275,183,leaf,184,68,218,122
img536.jpg,275,183,leaf,228,42,250,109
img536.jpg,275,183,leaf,122,63,146,111
img592.jpg,252,200,leaf,86,46,145,65
img592.jpg,252,200,leaf,120,28,161,45
img592.jpg,252,200,leaf,180,8,224,43
img534.jpg,276,183,leaf,85,54,180,141
img591.jpg,275,183,leaf,72,27,156,183
img591.jpg,275,183,leaf,146,21,225,119
img593.jpg,252,200,leaf,89,48,143,66
img593.jpg,252,200,leaf,122,24,166,50
img593.jpg,252,200,leaf,180,8,225,56
img594.jpg,275,183,leaf,152,74,172,174
img594.jpg,275,183,leaf,176,67,207,162
img594.jpg,275,183,leaf,163,34,208,76
img596.jpg,259,194,leaf,110,69,143,119
img600.jpg,259,194,leaf,10,77,91,176
img600.jpg,259,194,leaf,96,85,205,194
img600.jpg,259,194,leaf,164,20,216,86
img600.jpg,259,194,leaf,109,37,175,92
img600.jpg,259,194,leaf,48,5,117,75
img601.jpg,336,150,leaf,10,48,31,59
img598.jpg,275,183,leaf,109,34,168,111
img602.jpg,300,168,leaf,89,52,104,72
img602.jpg,300,168,leaf,109,55,122,76
img595.jpg,288,175,leaf,36,1,176,145
img597.jpg,288,175,leaf,85,18,224,152
img599.jpg,275,183,leaf,109,95,169,155
img603.jpg,275,183,leaf,23,95,74,140
img603.jpg,275,183,leaf,86,90,126,138
img603.jpg,275,183,leaf,36,35,73,75
img603.jpg,275,183,leaf,78,45,123,73
img603.jpg,275,183,leaf,171,85,209,135
img603.jpg,275,183,leaf,134,99,169,162
img603.jpg,275,183,leaf,6,135,45,183
img610.jpg,400,600,leaf,160,277,203,355
img610.jpg,400,600,leaf,86,66,135,106
img610.jpg,400,600,leaf,173,359,223,408
img604.jpg,299,169,leaf,39,100,68,131
img604.jpg,299,169,leaf,133,39,153,68
img604.jpg,299,169,leaf,168,96,194,137
img604.jpg,299,169,leaf,78,111,99,133
img604.jpg,299,169,leaf,189,109,218,144
img604.jpg,299,169,leaf,204,56,238,78
img604.jpg,299,169,leaf,7,77,24,103
img604.jpg,299,169,leaf,103,147,131,169
img604.jpg,299,169,leaf,224,83,258,119
img611.jpg,2048,3072,leaf,16,1325,109,1452
img606.jpg,275,183,leaf,206,56,229,75
img605.jpg,279,181,leaf,69,143,81,161
img608.jpg,3264,2448,leaf,362,1068,1106,2008
img608.jpg,3264,2448,leaf,699,437,1062,1060
img608.jpg,3264,2448,leaf,1067,887,1496,1568
img608.jpg,3264,2448,leaf,1149,1523,1591,2408
img608.jpg,3264,2448,leaf,1591,1510,2096,2197
img608.jpg,3264,2448,leaf,2120,1465,2933,2210
img608.jpg,3264,2448,leaf,2012,826,2625,1447
img608.jpg,3264,2448,leaf,1662,137,2159,865
img608.jpg,3264,2448,leaf,1051,100,1572,887
img608.jpg,3264,2448,leaf,1470,813,1977,1487
img608.jpg,3264,2448,leaf,2067,363,2601,937
img607.jpg,275,183,leaf,105,9,118,21
img612.jpg,3000,2000,leaf,1918,1446,2065,1578
img612.jpg,3000,2000,leaf,1918,1834,2090,1957
img612.jpg,3000,2000,leaf,2499,1806,2692,1923
img609.jpg,852,480,leaf,469,110,635,422
img613.jpg,336,500,leaf,78,1,114,32
img621.jpg,750,610,leaf,313,533,361,585
img621.jpg,750,610,leaf,176,268,216,316
img621.jpg,750,610,leaf,325,487,382,530
img619.jpg,3456,2304,leaf,217,819,1212,1993
img619.jpg,3456,2304,leaf,1212,707,2605,2304
img619.jpg,3456,2304,leaf,1139,73,2370,795
img619.jpg,3456,2304,leaf,2817,363,3451,1234
img619.jpg,3456,2304,leaf,2651,1371,3456,2198
img622.jpg,2048,1152,leaf,116,211,464,385
img622.jpg,2048,1152,leaf,531,7,718,259
img622.jpg,2048,1152,leaf,46,11,530,190
img622.jpg,2048,1152,leaf,708,99,905,392
img622.jpg,2048,1152,leaf,468,258,719,440
img622.jpg,2048,1152,leaf,456,399,918,584
img622.jpg,2048,1152,leaf,505,604,1059,833
img622.jpg,2048,1152,leaf,656,896,1222,1152
img622.jpg,2048,1152,leaf,930,7,1126,599
img622.jpg,2048,1152,leaf,1074,152,1390,912
img622.jpg,2048,1152,leaf,1245,268,1559,1140
img622.jpg,2048,1152,leaf,1483,762,1901,1144
img615.jpg,550,550,leaf,99,247,207,344
img615.jpg,550,550,leaf,162,271,256,383
img615.jpg,550,550,leaf,323,110,382,236
img615.jpg,550,550,leaf,331,302,393,448
img615.jpg,550,550,leaf,110,1,251,32
img615.jpg,550,550,leaf,339,460,424,548
img618.jpg,832,468,leaf,188,18,251,89
img618.jpg,832,468,leaf,239,225,295,264
img618.jpg,832,468,leaf,533,91,583,150
img618.jpg,832,468,leaf,176,281,231,319
img618.jpg,832,468,leaf,43,3,115,63
img618.jpg,832,468,leaf,557,250,583,286
img618.jpg,832,468,leaf,237,185,294,223
img618.jpg,832,468,leaf,134,171,193,216
img618.jpg,832,468,leaf,148,347,191,379
img618.jpg,832,468,leaf,123,220,183,259
img617.jpg,1200,798,leaf,122,16,262,127
img617.jpg,1200,798,leaf,235,16,345,92
img617.jpg,1200,798,leaf,457,21,550,116
img617.jpg,1200,798,leaf,622,1,742,34
img620.jpg,2048,1352,leaf,188,642,317,755
img620.jpg,2048,1352,leaf,560,684,800,907
img620.jpg,2048,1352,leaf,335,972,498,1122
img620.jpg,2048,1352,leaf,1215,884,1541,1241
img620.jpg,2048,1352,leaf,467,461,748,701
img620.jpg,2048,1352,leaf,1108,242,1442,577
img620.jpg,2048,1352,leaf,1290,35,1565,278
img620.jpg,2048,1352,leaf,205,447,478,659
img620.jpg,2048,1352,leaf,254,782,537,962
img620.jpg,2048,1352,leaf,1617,521,1774,751
img620.jpg,2048,1352,leaf,1764,315,1947,548
img614.jpg,500,334,leaf,201,1,223,21
img616.jpg,1600,1110,leaf,630,155,1004,868
img616.jpg,1600,1110,leaf,926,199,1292,917
img623.jpg,700,467,leaf,79,75,111,117
img623.jpg,700,467,leaf,340,90,381,165
img623.jpg,700,467,leaf,513,120,587,223
img630.jpg,1300,866,leaf,1,4,110,820
img630.jpg,1300,866,leaf,525,626,1004,866
img629.jpg,1300,866,leaf,304,19,1069,805
img627.jpg,600,400,leaf,135,186,208,353
img627.jpg,600,400,leaf,302,260,371,378
img627.jpg,600,400,leaf,402,145,464,259
img627.jpg,600,400,leaf,209,150,269,292
img627.jpg,600,400,leaf,261,139,318,253
img627.jpg,600,400,leaf,125,119,236,209
img627.jpg,600,400,leaf,265,138,325,245
img627.jpg,600,400,leaf,392,82,472,182
img627.jpg,600,400,leaf,496,89,553,234
img627.jpg,600,400,leaf,548,120,581,252
img627.jpg,600,400,leaf,297,80,355,137
img627.jpg,600,400,leaf,188,110,296,141
img624.jpg,700,467,leaf,126,103,163,173
img624.jpg,700,467,leaf,206,71,232,180
img625.jpg,516,335,leaf,118,227,148,267
img626.jpeg,800,582,leaf,178,63,258,152
img626.jpeg,800,582,leaf,244,268,316,320
img626.jpeg,800,582,leaf,320,263,383,341
img626.jpeg,800,582,leaf,359,223,408,258
img626.jpeg,800,582,leaf,278,223,335,268
img626.jpeg,800,582,leaf,397,263,438,310
img626.jpeg,800,582,leaf,385,310,454,382
img631.jpg,1300,866,leaf,232,433,431,826
img631.jpg,1300,866,leaf,307,543,654,798
img631.jpg,1300,866,leaf,238,277,499,475
img628.jpg,450,300,leaf,91,89,156,259
img628.jpg,450,300,leaf,169,109,257,264
img628.jpg,450,300,leaf,148,9,259,216
img628.jpg,450,300,leaf,235,1,313,107
img628.jpg,450,300,leaf,1,1,37,49
img628.jpg,450,300,leaf,75,1,128,89
img632.jpg,866,1300,leaf,268,563,606,979
img632.jpg,866,1300,leaf,476,438,727,740
img633.jpg,1024,624,leaf,163,313,244,385
img633.jpg,1024,624,leaf,336,324,402,388
img633.jpg,1024,624,leaf,862,128,903,196
img633.jpg,1024,624,leaf,772,496,821,559
img642.jpg,1300,731,leaf,361,354,682,672
img642.jpg,1300,731,leaf,378,15,839,362
img639.jpg,450,300,leaf,140,35,282,122
img639.jpg,450,300,leaf,304,1,399,96
img639.jpg,450,300,leaf,220,131,358,274
img639.jpg,450,300,leaf,79,130,226,261
img640.jpg,450,300,leaf,60,87,139,243
img640.jpg,450,300,leaf,144,68,283,278
img640.jpg,450,300,leaf,248,50,319,218
img637.jpg,350,236,leaf,197,102,228,137
img636.jpg,1300,731,leaf,355,5,956,659
img638.jpg,350,236,leaf,164,17,198,39
img635.jpg,1300,866,leaf,494,196,877,646
img635.jpg,1300,866,leaf,849,248,1029,558
img635.jpg,1300,866,leaf,1135,70,1294,383
img635.jpg,1300,866,leaf,1195,307,1300,573
img635.jpg,1300,866,leaf,876,148,978,249
img635.jpg,1300,866,leaf,556,284,869,644
img634.jpg,1300,866,leaf,85,578,464,712
img641.jpg,1300,867,leaf,574,255,797,451
img641.jpg,1300,867,leaf,616,292,800,787
img641.jpg,1300,867,leaf,837,292,1083,683
img641.jpg,1300,867,leaf,792,78,981,327
img641.jpg,1300,867,leaf,1022,128,1166,546
img643.jpg,1024,683,leaf,270,373,575,624
img643.jpg,1024,683,leaf,604,341,927,463
img643.jpg,1024,683,leaf,415,167,602,372
img643.jpg,1024,683,leaf,602,223,699,342
img648.jpg,800,533,leaf,89,36,323,251
img648.jpg,800,533,leaf,519,5,799,321
img648.jpg,800,533,leaf,436,4,518,140
img648.jpg,800,533,leaf,605,343,800,516
img649.jpg,600,400,leaf,151,28,272,127
img649.jpg,600,400,leaf,238,94,316,209
img649.jpg,600,400,leaf,73,146,183,228
img649.jpg,600,400,leaf,159,200,258,272
img649.jpg,600,400,leaf,262,284,340,382
img649.jpg,600,400,leaf,486,191,557,348
img649.jpg,600,400,leaf,501,20,600,189
img649.jpg,600,400,leaf,88,227,165,341
img649.jpg,600,400,leaf,187,282,259,382
img649.jpg,600,400,leaf,321,34,479,98
img649.jpg,600,400,leaf,292,154,401,210
img649.jpg,600,400,leaf,22,14,149,132
img647.jpg,450,600,leaf,1,213,40,349
img647.jpg,450,600,leaf,38,239,103,366
img647.jpg,450,600,leaf,266,175,334,279
img647.jpg,450,600,leaf,275,371,318,454
img647.jpg,450,600,leaf,303,432,351,515
img647.jpg,450,600,leaf,2,172,72,208
img647.jpg,450,600,leaf,333,104,384,232
img647.jpg,450,600,leaf,383,78,429,206
img647.jpg,450,600,leaf,225,1,280,84
img647.jpg,450,600,leaf,146,4,179,97
img647.jpg,450,600,leaf,156,97,189,171
img647.jpg,450,600,leaf,382,335,439,416
img647.jpg,450,600,leaf,265,518,310,596
img645.jpg,509,340,leaf,163,1,450,297
img644.jpg,900,590,leaf,348,74,557,274
img644.jpg,900,590,leaf,349,274,570,404
img644.jpg,900,590,leaf,225,264,424,499
img644.jpg,900,590,leaf,72,362,224,518
img644.jpg,900,590,leaf,138,311,229,368
img644.jpg,900,590,leaf,634,456,763,542
img652.jpg,800,533,leaf,324,261,493,446
img646.jpg,600,500,leaf,82,140,312,458
img646.jpg,600,500,leaf,444,319,558,473
img646.jpg,600,500,leaf,2,1,174,288
img646.jpg,600,500,leaf,234,93,410,336
img650.jpg,800,533,leaf,49,14,531,495
img651.jpg,800,533,leaf,136,187,290,358
img653.jpg,485,368,leaf,136,64,333,366
img661.jpg,644,450,leaf,204,62,254,133
img661.jpg,644,450,leaf,113,189,159,243
img661.jpg,644,450,leaf,333,3,406,101
img661.jpg,644,450,leaf,39,29,90,92
img661.jpg,644,450,leaf,487,183,590,269
img660.jpg,450,450,leaf,35,23,167,247
img660.jpg,450,450,leaf,59,315,192,443
img660.jpg,450,450,leaf,219,90,364,230
img660.jpg,450,450,leaf,164,209,251,375
img660.jpg,450,450,leaf,237,292,297,381
img660.jpg,450,450,leaf,297,305,350,411
img660.jpg,450,450,leaf,319,215,419,320
img660.jpg,450,450,leaf,241,4,335,86
img660.jpg,450,450,leaf,368,337,426,392
img659.jpg,1000,1000,leaf,132,563,295,827
img659.jpg,1000,1000,leaf,400,375,557,605
img659.jpg,1000,1000,leaf,591,391,722,508
img659.jpg,1000,1000,leaf,3,328,138,692
img659.jpg,1000,1000,leaf,853,160,973,296
img659.jpg,1000,1000,leaf,608,63,733,239
img659.jpg,1000,1000,leaf,18,94,141,230
img659.jpg,1000,1000,leaf,153,186,248,334
img659.jpg,1000,1000,leaf,198,299,294,484
img659.jpg,1000,1000,leaf,10,805,103,977
img659.jpg,1000,1000,leaf,251,526,376,713
img659.jpg,1000,1000,leaf,839,290,973,483
img659.jpg,1000,1000,leaf,843,40,917,182
img659.jpg,1000,1000,leaf,740,581,866,824
img659.jpg,1000,1000,leaf,864,506,1000,712
img659.jpg,1000,1000,leaf,588,629,725,856
img656.jpg,600,500,leaf,179,223,350,465
img656.jpg,600,500,leaf,2,193,128,365
img656.jpg,600,500,leaf,269,124,398,300
img656.jpg,600,500,leaf,393,84,488,177
img656.jpg,600,500,leaf,471,233,599,337
img656.jpg,600,500,leaf,466,283,594,401
img656.jpg,600,500,leaf,442,341,576,470
img656.jpg,600,500,leaf,558,85,600,207
img656.jpg,600,500,leaf,13,1,104,92
img657.jpg,1500,997,leaf,807,15,853,78
img657.jpg,1500,997,leaf,219,675,298,748
img662.jpg,1300,985,leaf,67,43,170,151
img658.jpg,1024,768,leaf,34,111,448,369
img658.jpg,1024,768,leaf,490,62,742,309
img658.jpg,1024,768,leaf,217,383,499,695
img658.jpg,1024,768,leaf,34,448,162,677
img658.jpg,1024,768,leaf,747,134,1024,534
img658.jpg,1024,768,leaf,503,371,629,557
img655.jpg,1152,1481,leaf,198,533,694,1419
img655.jpg,1152,1481,leaf,789,588,1152,1407
img655.jpg,1152,1481,leaf,736,4,1152,407
img655.jpg,1152,1481,leaf,87,4,475,319
img655.jpg,1152,1481,leaf,3,476,105,1051
img655.jpg,1152,1481,leaf,333,72,753,418
img654.jpg,500,357,leaf,88,105,255,307
img654.jpg,500,357,leaf,2,68,117,200
img654.jpg,500,357,leaf,222,61,402,205
img654.jpg,500,357,leaf,215,211,393,327
img654.jpg,500,357,leaf,347,176,494,282
img654.jpg,500,357,leaf,310,1,465,121
img654.jpg,500,357,leaf,162,1,283,108
img663.jpg,300,300,leaf,75,109,141,178
img663.jpg,300,300,leaf,32,74,86,120
img663.jpg,300,300,leaf,42,12,112,95
img663.jpg,300,300,leaf,76,174,137,210
img663.jpg,300,300,leaf,157,106,214,153
img663.jpg,300,300,leaf,147,25,211,79
img663.jpg,300,300,leaf,157,61,236,111
img663.jpg,300,300,leaf,229,32,291,85
img663.jpg,300,300,leaf,203,113,254,179
img663.jpg,300,300,leaf,20,9,70,73
img663.jpg,300,300,leaf,62,241,136,300
img663.jpg,300,300,leaf,135,193,194,275
img672.jpg,1600,1067,leaf,204,828,324,969
img672.jpg,1600,1067,leaf,104,689,254,807
img672.jpg,1600,1067,leaf,546,357,632,474
img672.jpg,1600,1067,leaf,963,275,1049,429
img672.jpg,1600,1067,leaf,604,486,702,624
img671.jpg,600,879,leaf,421,3,482,99
img665.jpg,1600,1113,leaf,126,590,315,804
img665.jpg,1600,1113,leaf,410,613,596,777
img665.jpg,1600,1113,leaf,554,374,642,511
img665.jpg,1600,1113,leaf,552,596,723,749
img665.jpg,1600,1113,leaf,529,963,655,1109
img668.jpg,600,417,leaf,373,246,405,295
img668.jpg,600,417,leaf,103,38,135,85
img668.jpg,600,417,leaf,274,10,324,56
img668.jpg,600,417,leaf,534,322,581,385
img669.jpg,1300,951,leaf,778,360,919,434
img669.jpg,1300,951,leaf,866,522,997,592
img669.jpg,1300,951,leaf,979,412,1057,499
img669.jpg,1300,951,leaf,1047,459,1101,524
img664.jpg,753,499,leaf,94,209,227,311
img664.jpg,753,499,leaf,123,47,248,193
img664.jpg,753,499,leaf,316,106,492,302
img664.jpg,753,499,leaf,519,137,651,395
img664.jpg,753,499,leaf,478,3,605,91
img670.jpg,1400,844,leaf,208,38,299,202
img667.jpg,1024,575,leaf,325,230,389,302
img667.jpg,1024,575,leaf,288,391,386,464
img667.jpg,1024,575,leaf,367,308,451,391
img667.jpg,1024,575,leaf,512,218,572,304
img667.jpg,1024,575,leaf,530,287,567,337
img667.jpg,1024,575,leaf,587,228,629,296
img667.jpg,1024,575,leaf,63,353,118,430
img667.jpg,1024,575,leaf,403,99,471,168
img667.jpg,1024,575,leaf,647,170,695,260
img667.jpg,1024,575,leaf,694,168,729,221
img667.jpg,1024,575,leaf,525,402,583,467
img667.jpg,1024,575,leaf,668,338,728,411
img667.jpg,1024,575,leaf,128,347,170,413
img666.jpg,733,489,leaf,55,252,195,373
img666.jpg,733,489,leaf,16,356,128,489
img666.jpg,733,489,leaf,228,237,339,365
img666.jpg,733,489,leaf,350,270,451,431
img666.jpg,733,489,leaf,450,226,582,374
img666.jpg,733,489,leaf,96,88,193,193
img666.jpg,733,489,leaf,206,114,329,214
img666.jpg,733,489,leaf,329,92,423,222
img666.jpg,733,489,leaf,414,142,549,208
img673.jpg,960,637,leaf,102,198,187,429
img673.jpg,960,637,leaf,134,80,259,262
img673.jpg,960,637,leaf,294,280,491,457
img673.jpg,960,637,leaf,523,297,597,505
img673.jpg,960,637,leaf,423,164,534,274
img673.jpg,960,637,leaf,616,284,709,514
img673.jpg,960,637,leaf,709,222,827,484
img679.jpg,1300,957,leaf,510,378,745,569
img679.jpg,1300,957,leaf,738,270,876,507
img679.jpg,1300,957,leaf,746,505,951,652
img679.jpg,1300,957,leaf,191,308,322,563
img676.jpg,552,368,leaf,268,137,410,317
img676.jpg,552,368,leaf,3,137,92,247
img681.jpg,1300,953,leaf,385,64,710,828
img681.jpg,1300,953,leaf,609,220,1162,701
img682.jpg,450,320,leaf,243,171,392,298
img675.jpg,400,600,leaf,18,195,43,229
img675.jpg,400,600,leaf,164,179,196,219
img674.jpg,1300,956,leaf,438,241,676,511
img674.jpg,1300,956,leaf,793,213,1032,454
img680.jpg,450,320,leaf,186,97,259,248
img680.jpg,450,320,leaf,245,94,320,245
img680.jpg,450,320,leaf,302,46,364,151
img677.jpg,800,533,leaf,1,290,378,479
img677.jpg,800,533,leaf,227,105,583,284
img678.jpg,500,375,leaf,182,164,404,375
img678.jpg,500,375,leaf,20,149,174,342
img678.jpg,500,375,leaf,92,10,228,140
img678.jpg,500,375,leaf,1,34,58,109
img678.jpg,500,375,leaf,314,37,430,168
img678.jpg,500,375,leaf,214,75,342,185
img683.jpg,1023,682,leaf,208,128,527,377
img683.jpg,1023,682,leaf,167,417,485,639
img683.jpg,1023,682,leaf,574,113,772,451
img683.jpg,1023,682,leaf,326,50,516,195
img687.jpg,608,342,leaf,205,41,462,315
img692.jpg,800,600,leaf,191,158,411,343
img692.jpg,800,600,leaf,309,322,533,556
img692.jpg,800,600,leaf,500,130,691,293
img692.jpg,800,600,leaf,536,292,661,504
img692.jpg,800,600,leaf,281,92,500,189
img691.jpg,1920,1080,leaf,550,203,1174,979
img691.jpg,1920,1080,leaf,1407,260,1853,590
img691.jpg,1920,1080,leaf,19,765,411,1078
img689.jpg,728,410,leaf,190,308,270,349
img689.jpg,728,410,leaf,438,323,546,374
img690.jpg,1280,858,leaf,329,213,644,687
img690.jpg,1280,858,leaf,147,5,568,263
img690.jpg,1280,858,leaf,422,395,711,803
img690.jpg,1280,858,leaf,555,413,803,828
img690.jpg,1280,858,leaf,800,320,1085,632
img690.jpg,1280,858,leaf,613,105,861,354
img688.jpg,608,342,leaf,71,125,117,181
img688.jpg,608,342,leaf,235,23,280,86
img688.jpg,608,342,leaf,415,4,449,57
img685.jpg,1023,682,leaf,556,235,775,641
img685.jpg,1023,682,leaf,610,124,772,260
img684.jpg,608,342,leaf,121,5,373,211
img686.jpg,1023,682,leaf,167,74,878,589
img693.jpg,302,167,Fruit waste,81,11,273,157
img697.jpg,275,183,Fruit waste,13,37,260,147
img700.jpg,279,181,Fruit waste,34,21,230,172
img698.jpg,259,194,Fruit waste,31,31,245,183
img695.jpg,285,177,Fruit waste,36,11,264,166
img702.jpg,318,159,Fruit waste,35,5,290,151
img701.jpg,299,168,Fruit waste,42,3,278,155
img694.jpg,299,169,Fruit waste,12,14,275,146
img696.jpg,261,193,Fruit waste,16,39,240,167
img699.jpg,275,183,Fruit waste,50,4,261,159
img703.jpg,311,162,Fruit waste,19,15,297,142
img709.jpg,275,183,Fruit waste,16,15,246,170
img710.jpg,275,183,Fruit waste,12,37,263,154
img712.jpg,265,190,Fruit waste,18,11,247,161
img708.jpg,391,129,Fruit waste,100,3,302,126
img706.jpg,304,165,Fruit waste,26,7,273,156
img711.jpg,259,194,Fruit waste,7,53,252,177
img705.jpg,192,262,Fruit waste,24,4,177,254
img704.jpg,291,173,Fruit waste,11,29,275,156
img707.jpg,281,179,Fruit waste,15,15,266,164
img713.jpg,300,168,Fruit waste,5,23,295,153
img720.jpg,275,183,Fruit waste,50,24,211,161
img718.jpg,277,182,Fruit waste,24,13,264,177
img719.jpg,225,224,Fruit waste,18,8,210,217
img717.jpg,275,183,Fruit waste,21,22,263,166
img722.jpg,275,183,Fruit waste,53,24,226,173
img715.jpg,349,144,Fruit waste,28,3,330,140
img714.jpg,276,183,Fruit waste,10,45,266,166
img721.jpg,300,168,Fruit waste,40,14,258,159
img716.jpg,250,200,Fruit waste,18,14,230,189
img723.jpg,201,251,Fruit waste,15,3,188,233
img724.jpg,302,167,Fruit waste,51,9,273,159
img729.jpg,275,183,Fruit waste,14,26,263,167
img730.jpg,279,181,Fruit waste,21,51,255,156
img728.jpg,318,159,Fruit waste,28,3,299,156
img727.jpg,319,158,Fruit waste,21,15,308,144
img731.jpg,192,263,Fruit waste,22,3,181,251
img726.jpg,240,180,Fruit waste,16,4,232,154
img725.jpg,275,183,Fruit waste,24,40,263,162
img732.jpg,245,206,Fruit waste,18,12,225,198
img733.jpg,300,168,Fruit waste,25,13,279,165
img736.jpg,254,199,Fruit waste,17,25,226,177
img740.jpg,190,266,Fruit waste,29,72,151,243
img741.jpg,275,183,Fruit waste,18,27,253,159
img735.jpg,194,259,Fruit waste,8,8,188,254
img738.jpg,281,179,Fruit waste,42,19,237,171
img739.jpg,259,194,Fruit waste,12,30,249,181
img737.jpg,260,194,Fruit waste,25,24,239,180
img742.jpg,318,159,Fruit waste,28,5,294,142
img734.jpg,311,162,Fruit waste,16,20,293,149
img743.jpg,291,173,Fruit waste,4,11,281,160
img745.jpg,291,173,Fruit waste,13,26,276,152
img748.jpg,276,183,Fruit waste,5,24,270,155
img749.jpg,259,194,Fruit waste,13,28,247,181
img752.jpg,262,192,Fruit waste,21,35,243,164
img750.jpg,261,193,Fruit waste,18,43,242,165
img747.jpg,220,148,Fruit waste,5,10,212,138
img746.jpg,275,183,Fruit waste,39,17,249,154
img744.jpg,275,183,Fruit waste,29,26,242,158
img751.jpg,300,168,Fruit waste,15,4,291,161
img753.jpg,275,183,Fruit waste,17,23,249,158
img756.jpg,274,184,Fruit waste,6,13,264,173
img758.jpg,197,256,Fruit waste,11,24,191,249
img757.jpg,275,183,Fruit waste,31,10,205,154
img760.jpg,240,210,Fruit waste,38,7,224,205
img754.jpg,281,179,Fruit waste,43,20,226,168
img762.jpg,259,194,Fruit waste,38,5,209,182
img759.jpg,262,192,Fruit waste,15,31,252,180
img755.jpg,276,183,Fruit waste,13,51,265,149
img761.jpg,300,168,Fruit waste,22,17,269,159
img763.jpg,259,194,Fruit waste,3,6,247,186
img770.jpg,275,183,Fruit waste,19,15,247,170
img766.jpg,275,183,Fruit waste,21,26,237,160
img764.jpg,264,191,Fruit waste,11,8,255,183
img765.jpg,286,176,Fruit waste,30,38,252,154
img772.jpg,225,225,Fruit waste,19,34,202,205
img769.jpg,298,169,Fruit waste,23,16,288,162
img771.jpg,274,184,Fruit waste,9,13,264,169
img768.jpg,297,170,Fruit waste,28,6,292,162
img767.jpg,259,195,Fruit waste,9,27,249,170
img773.jpg,225,225,Fruit waste,21,55,197,167
img778.jpg,277,182,Fruit waste,26,36,254,158
img779.jpg,275,183,Fruit waste,21,21,248,161
img780.jpg,262,192,Fruit waste,25,16,239,146
img774.jpg,274,184,Fruit waste,8,14,263,163
img775.jpg,212,238,Fruit waste,17,33,204,221
img776.jpg,291,173,Fruit waste,17,27,277,153
img781.jpg,246,205,Fruit waste,28,2,225,198
img782.jpg,222,227,Fruit waste,11,6,213,209
img777.jpg,275,183,Fruit waste,24,38,259,153
img783.jpg,275,183,Fruit waste,8,27,263,162
img786.jpg,276,183,Fruit waste,15,15,254,172
img789.jpg,289,174,Fruit waste,7,14,280,166
img785.jpg,274,184,Fruit waste,15,24,266,167
img788.jpg,274,184,Fruit waste,47,25,240,158
img792.jpg,275,183,Fruit waste,44,24,219,164
